dataset_id,dataset_name,num_instances,num_features,num_classes,default_target_attribute,total_missing_values,percentage_missing_values,instances_with_missing_values,num_numeric_features,num_symbolic_features,percentage_numeric_features,percentage_symbolic_features,majority_class_percentage,minority_class_percentage,majority_class_size,minority_class_size,mean,std_dev,min,max,kurtosis,skewness,auto_correlation,class_entropy,model_id,model_name,accuracy,task_type
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,422,weka.AdaBoostM1_REPTree,0.911363,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,422,weka.AdaBoostM1_REPTree,0.894861,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,423,weka.AdaBoostM1_SMO_PolyKernel,0.873645,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1075,weka.NNge,0.884017,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1076,weka.SimpleCart,0.858557,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1077,weka.REPTree,0.871759,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1078,weka.RandomTree,0.842056,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1079,weka.RandomForest,0.909477,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1080,weka.NBTree,0.854785,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1112,weka.LibLINEAR,0.840641,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1177,weka.SimpleLogistic,0.864686,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1178,weka.SMO_PolyKernel,0.873645,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1179,weka.SMO_RBFKernel,0.834983,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1105,weka.IBk,0.891089,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1105,weka.IBk,0.899104,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1182,weka.AdaBoostM1_DecisionStump,0.440358,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1183,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.850071,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1185,weka.Bagging_REPTree,0.880245,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1185,weka.Bagging_REPTree,0.893446,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1191,weka.LogitBoost_DecisionStump,0.863744,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1191,weka.LogitBoost_DecisionStump,0.882131,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1194,weka.RandomSubSpace_REPTree,0.895804,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1194,weka.RandomSubSpace_REPTree,0.89769,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1194,weka.RandomSubSpace_REPTree,0.894389,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1197,weka.FURIA,0.883074,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1089,weka.ExtraTree,0.826497,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1090,weka.DecisionStump,0.440358,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1096,weka.DecisionTable_BestFirst,0.817539,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1101,weka.InputMappedClassifier_ZeroR,0.241396,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1103,weka.VFI,0.716643,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1104,weka.IB1,0.894389,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1185,weka.Bagging_REPTree,0.890146,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1185,weka.Bagging_REPTree,0.895332,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1185,weka.Bagging_REPTree,0.892032,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1191,weka.LogitBoost_DecisionStump,0.875059,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1191,weka.LogitBoost_DecisionStump,0.894389,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1200,weka.LADTree,0.817539,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1084,weka.J48graft,0.857614,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1087,weka.HoeffdingTree,0.79538,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1088,weka.FT,0.876473,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1114,weka.Logistic,0.862801,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1117,weka.RBFClassifier,0.722301,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1154,weka.NaiveBayes,0.792551,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1163,weka.FilteredClassifier_PrincipalComponents_J48,0.880245,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1191,weka.LogitBoost_DecisionStump,0.889203,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1091,weka.BFTree,0.858557,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1094,weka.JRip,0.857143,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1098,weka.ConjunctiveRule,0.440358,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1099,weka.CHIRP,0.884488,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1100,weka.HyperPipes,0.506836,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1105,weka.IBk,0.894389,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1106,weka.KStar,0.900047,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1172,weka.LibSVM,0.900519,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1194,weka.RandomSubSpace_REPTree,0.896747,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1112,weka.LibLINEAR,0.841113,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1082,weka.LMT,0.878831,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1108,weka.LWL_DecisionStump,0.753418,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1186,weka.Dagging_DecisionStump,0.457803,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1187,weka.Decorate,0.898161,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1188,weka.END_ND_J48,0.895804,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1190,weka.Grading_ZeroR,0.241396,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1192,weka.MultiBoostAB_DecisionStump,0.440358,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1193,weka.RacedIncrementalLogitBoost_DecisionStump,0.821782,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1196,weka.RotationForest_PrincipalComponents_J48,0.897218,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1196,weka.RotationForest_PrincipalComponents_J48,0.907591,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1196,weka.RotationForest_PrincipalComponents_J48,0.914191,Supervised Classification
182,satimage,6430,37,6,class,0,0,0,36,1,97.2972973,2.702702703,23.81026439,9.720062208,1531,625,-0.000556088526,1.000021995,-0.0008629685848,-0.0001263297045,-0.1541168805,0.04046023385,0.187431949,2.483361876,1196,weka.RotationForest_PrincipalComponents_J48,0.915606,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1068,weka.J48,0.225689,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1069,weka.ZeroR,0.166909,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1070,weka.Ridor,0.192308,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1071,weka.OneR,0.233672,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1073,weka.PART,0.203193,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1074,weka.OLM,0.110305,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1160,weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.216255,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,1165,weka.A1DE,0.256168,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,523,weka.Bagging_J48,0.230044,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,523,weka.Bagging_J48,0.250363,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,523,weka.Bagging_J48,0.240929,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,524,weka.Bagging_JRip,0.264151,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,524,weka.Bagging_JRip,0.256894,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,527,weka.Bagging_LMT,0.236575,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,527,weka.Bagging_LMT,0.232221,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,527,weka.Bagging_LMT,0.234398,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,527,weka.Bagging_LMT,0.240929,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,528,weka.Bagging_LWL_DecisionStump,0.230769,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,528,weka.Bagging_LWL_DecisionStump,0.233672,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,528,weka.Bagging_LWL_DecisionStump,0.234398,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,528,weka.Bagging_LWL_DecisionStump,0.230044,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,529,weka.Bagging_MultilayerPerceptron,0.259071,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,529,weka.Bagging_MultilayerPerceptron,0.264151,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,530,weka.Bagging_NaiveBayes,0.227141,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,506,weka.RotationForest_PrincipalComponents_J48,0.245283,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,531,weka.Bagging_OneR,0.244557,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,506,weka.RotationForest_PrincipalComponents_J48,0.236575,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,531,weka.Bagging_OneR,0.240929,Supervised Classification
183,abalone,4177,9,28,Class_number_of_rings,0,0,0,7,2,77.77777778,22.22222222,16.49509217,0.02394062724,689,1,0.3827034098,0.1746183889,0.1395163993,0.8287421594,11.03315324,0.6203687756,0.2064176245,3.602007148,531,weka.Bagging_OneR,0.246009,Supervised Classification
